account_id,district_id,frequency,acc_creation_date,acc_age_at_loan
1896,74,0,1993-10-05,0
1897,61,2,1996-03-05,0
1898,70,0,1993-04-01,0
1899,26,0,1996-11-05,0
1900,27,0,1996-07-27,0
1901,15,0,1995-12-01,0
1902,50,1,1993-07-17,0
1903,11,0,1996-07-05,0
1904,70,0,1996-05-18,0
1905,34,0,1996-05-25,0
1906,1,0,1996-08-01,14
1907,1,0,1997-03-25,0
1908,20,0,1994-09-13,0
1909,14,0,1993-01-12,0
1910,60,0,1996-09-06,0
1911,68,0,1994-08-21,0
1912,64,0,1993-08-15,0
1913,48,0,1996-06-06,0
1914,27,0,1995-01-24,0
1915,2,0,1997-04-14,0
1916,72,0,1996-02-16,0
1917,73,0,1995-12-13,0
1918,24,0,1994-04-10,0
1919,18,0,1994-12-04,0
1920,40,0,1996-04-08,0
1921,42,0,1997-06-27,0
1922,60,0,1996-02-09,0
1924,66,0,1996-05-16,0
1925,12,0,1993-08-03,0
1926,37,0,1993-01-06,0
1927,42,0,1995-08-04,0
1928,70,0,1997-03-02,21
1929,1,0,1997-07-06,0
1930,3,0,1993-06-27,0
1931,20,0,1993-11-23,0
1932,35,0,1996-04-03,0
1933,35,0,1997-04-04,0
1934,46,0,1994-10-05,0
1935,38,0,1996-08-15,0
1936,70,0,1995-07-18,0
1937,36,0,1993-05-18,0
1938,1,0,1994-06-25,0
1939,6,1,1996-04-19,0
1940,52,0,1993-12-22,0
1941,60,0,1993-11-15,0
1943,9,0,1996-11-26,0
1944,72,0,1993-02-12,0
1945,56,0,1995-11-09,0
1946,46,0,1997-09-16,0
1947,35,0,1993-11-12,0
1948,64,0,1996-04-08,0
1949,41,0,1994-05-04,0
1950,70,0,1997-08-01,0
1951,23,0,1997-08-07,0
1952,70,0,1993-11-28,0
1953,9,1,1997-05-15,0
1954,72,0,1996-06-05,0
1955,49,0,1995-01-07,0
1956,63,0,1997-05-23,0
1957,33,0,1996-09-18,0
1958,40,0,1994-10-24,0
1959,62,0,1993-12-24,0
1960,31,0,1997-12-04,0
1961,13,0,1995-08-30,0
1962,77,0,1996-02-24,0
1963,42,0,1996-02-03,0
1964,25,0,1996-02-12,0
1965,57,2,1993-02-08,0
1966,27,0,1993-02-12,0
1967,26,1,1995-02-13,14
1968,16,1,1997-10-14,0
1969,5,0,1994-04-02,0
1970,8,0,1993-12-08,0
1971,41,0,1995-08-04,0
1972,77,0,1993-01-02,0
1973,71,0,1996-06-05,0
1974,42,0,1995-06-01,0
1975,19,0,1994-09-07,0
1976,26,0,1997-03-25,0
1977,41,0,1996-02-03,0
1978,57,1,1993-06-11,18
1979,26,0,1993-01-11,0
1980,49,0,1996-03-16,0
1981,64,0,1993-10-08,0
1982,6,0,1997-05-08,0
1983,54,0,1997-12-25,0
1984,73,0,1993-11-07,0
1985,20,0,1996-07-29,0
1986,46,0,1995-04-04,0
1987,54,0,1994-03-17,0
1988,72,0,1996-12-30,0
1989,48,0,1994-09-21,0
1990,1,0,1993-06-09,0
1991,1,0,1996-11-16,0
1992,48,0,1997-09-27,0
1993,68,0,1994-10-30,5
1994,42,0,1995-07-19,0
1995,54,0,1997-07-18,0
1996,6,1,1996-05-08,0
1997,74,0,1996-09-05,0
1998,1,0,1993-06-17,0
1999,70,0,1993-06-06,0
2000,5,0,1997-08-06,11
2001,75,0,1994-05-19,0
2002,1,0,1993-04-08,0
2003,32,0,1995-11-27,0
2004,42,0,1996-08-04,0
2005,16,0,1997-05-11,0
2006,25,0,1997-06-16,0
2007,45,0,1997-09-29,0
2008,52,0,1993-04-16,0
2009,17,0,1994-04-14,0
2010,1,0,1993-12-27,0
2011,75,0,1993-03-25,0
2012,4,0,1996-04-08,0
2013,54,0,1996-08-15,0
2015,68,0,1995-11-25,0
2016,1,0,1997-02-23,0
2017,54,0,1996-02-21,0
2018,42,0,1995-06-04,19
2019,64,0,1997-06-11,0
2020,13,0,1993-09-04,0
2021,69,0,1997-02-05,0
2022,72,0,1993-06-11,0
2023,68,0,1993-01-26,0
2024,20,0,1997-03-02,0
2025,19,0,1994-10-02,0
2026,64,0,1996-09-14,0
2027,19,0,1994-11-28,0
2028,7,1,1994-11-26,0
2029,55,0,1993-05-29,0
2030,51,0,1994-09-13,0
2032,36,0,1996-11-14,0
2033,71,0,1996-03-20,0
2034,54,0,1996-08-21,0
2035,53,0,1996-05-10,20
2036,70,0,1997-10-03,0
2037,20,0,1993-05-06,0
2038,42,0,1993-08-06,0
2039,44,0,1993-03-12,0
2040,75,0,1996-06-25,0
2041,48,0,1995-07-05,0
2042,31,0,1997-02-12,0
2043,46,0,1995-11-27,0
2044,6,0,1994-11-23,0
2045,34,0,1996-09-09,0
2046,68,0,1996-10-17,0
2047,20,0,1995-02-21,0
2048,76,0,1997-03-30,0
2049,67,0,1997-12-19,0
2050,1,0,1993-10-22,0
2051,64,1,1995-11-08,17
2052,61,0,1993-10-20,0
2053,5,0,1997-10-16,0
2054,1,0,1995-01-24,0
2055,37,0,1997-04-17,15
2056,58,0,1993-04-07,0
2057,1,0,1997-06-20,0
2058,34,0,1996-09-09,0
2059,37,0,1994-10-08,0
2060,13,0,1996-12-05,0
2061,24,0,1993-05-12,0
2062,70,0,1996-03-06,7
2063,1,0,1993-12-04,0
2064,54,0,1996-12-30,7
2065,61,0,1996-08-28,0
2066,25,0,1996-08-07,0
2067,76,0,1994-04-07,0
2068,21,0,1993-06-02,0
2069,72,0,1997-10-08,0
2070,72,0,1993-01-29,0
2071,35,0,1997-05-08,0
2072,41,0,1993-10-17,0
2073,59,0,1997-08-14,13
2074,12,0,1996-02-18,0
2075,33,0,1996-01-01,0
2076,18,0,1996-09-17,0
2077,29,0,1995-01-04,0
2078,62,0,1993-07-08,0
2079,55,0,1997-09-06,0
2080,74,0,1997-04-27,4
2081,36,0,1997-07-02,0
2082,36,0,1993-09-03,0
2083,1,0,1996-09-28,0
2084,44,0,1996-09-08,0
2085,25,0,1997-02-13,0
2086,70,1,1996-08-09,0
2087,7,1,1993-01-08,0
2088,4,0,1993-07-28,0
2089,29,1,1997-03-05,0
2090,40,0,1996-11-26,0
2091,1,0,1996-09-25,0
2092,1,0,1994-04-29,0
2093,64,0,1997-07-07,0
2094,73,0,1996-08-23,0
2095,56,0,1995-12-19,0
2096,32,0,1995-06-17,0
2097,46,0,1997-10-11,0
2099,3,1,1993-01-12,0
2101,9,0,1996-08-04,0
2102,41,0,1996-08-05,0
2103,48,0,1997-02-01,0
2104,48,0,1996-06-12,0
2105,70,0,1996-03-09,0
2106,1,0,1996-02-01,8
2107,70,0,1996-11-09,0
2108,74,0,1996-07-06,0
2109,34,0,1996-02-02,0
2110,64,0,1993-02-23,0
2111,42,1,1995-01-25,0
2112,44,0,1996-07-12,0
2113,7,0,1996-08-28,0
2114,30,0,1996-08-11,0
2115,8,0,1996-12-05,0
2116,70,0,1996-05-02,15
2117,48,0,1996-08-07,0
2118,42,0,1997-05-11,0
2119,74,0,1995-09-21,0
2121,64,0,1994-12-05,0
2122,68,0,1993-01-08,0
2123,64,0,1993-07-26,0
2124,69,0,1993-02-20,0
2125,43,1,1997-11-20,0
2126,1,0,1997-02-09,0
2127,1,0,1997-05-09,0
2128,22,0,1993-12-10,0
2130,46,0,1996-11-04,0
2131,70,0,1996-07-11,0
2132,76,0,1993-10-08,0
2133,11,0,1997-10-07,0
2134,52,0,1996-08-06,7
2135,51,0,1997-06-17,0
2136,75,0,1997-10-02,0
2137,4,2,1993-08-17,0
2138,75,0,1997-08-11,0
2139,8,0,1995-06-09,0
2140,75,0,1993-10-21,0
2141,21,0,1997-05-09,0
2142,42,0,1997-09-01,6
2143,1,0,1996-01-13,8
2144,55,2,1995-07-21,0
2146,31,0,1993-06-05,0
2147,28,0,1996-07-10,0
2148,1,0,1995-09-22,0
2149,7,0,1996-08-11,0
2150,37,0,1993-09-12,0
2151,38,0,1995-02-08,0
2152,22,0,1997-10-23,0
2153,31,1,1996-01-07,10
2154,63,0,1994-04-21,0
2155,58,0,1994-06-08,0
2156,1,0,1996-09-11,0
2157,77,0,1995-11-08,0
2158,38,0,1997-03-29,0
2159,1,0,1996-01-01,0
2160,72,0,1996-11-10,0
2161,15,1,1993-12-30,0
2162,50,0,1997-11-21,0
2163,17,0,1995-01-05,0
2164,63,0,1996-09-12,0
2165,51,0,1997-04-08,4
2166,71,0,1997-04-12,0
2167,16,0,1993-08-08,14
2169,57,0,1997-07-09,0
2170,1,2,1994-05-19,0
2172,1,0,1997-09-02,0
2173,64,0,1997-05-02,0
2174,18,0,1997-10-24,0
2175,1,0,1993-04-27,0
2176,67,0,1993-06-06,13
2177,62,0,1993-01-04,0
2178,64,0,1995-05-15,0
2179,1,1,1994-01-14,0
2180,45,0,1993-10-27,0
2182,22,0,1997-07-12,0
2183,54,0,1997-07-17,0
2184,6,0,1997-05-07,0
2185,67,0,1995-01-18,0
2186,63,0,1993-07-07,0
2187,9,1,1996-02-26,20
2189,75,0,1993-04-22,0
2190,41,1,1996-06-04,0
2191,1,0,1996-08-08,0
2192,59,0,1996-03-22,0
2193,44,0,1996-11-03,0
2194,54,0,1997-02-25,0
2195,73,0,1994-10-08,0
2196,11,0,1997-07-24,0
2197,46,0,1997-07-26,0
2199,1,0,1993-08-04,0
2200,1,0,1997-06-26,0
2201,8,0,1993-10-05,0
2203,47,0,1995-04-04,0
2204,9,0,1997-07-20,0
2205,51,0,1996-04-13,0
2206,45,0,1995-08-10,0
2207,35,0,1996-01-25,0
2208,7,0,1997-07-02,0
2209,65,0,1996-08-15,0
2210,31,0,1996-08-13,0
2211,61,2,1997-11-10,0
2212,33,0,1996-02-12,0
2213,68,0,1993-07-11,0
2214,45,0,1996-01-27,0
2215,48,0,1997-10-17,0
2216,74,0,1993-04-17,0
2217,73,0,1996-01-27,0
2218,19,0,1994-11-21,12
2219,60,0,1993-03-11,0
2220,16,0,1993-02-10,0
2221,58,0,1997-11-15,0
2222,47,0,1993-05-01,0
2223,44,0,1996-01-05,0
2224,46,2,1997-03-08,0
2225,15,0,1996-01-24,0
2226,2,0,1996-02-17,0
2227,31,1,1994-05-22,18
2228,34,0,1994-03-19,12
2229,1,0,1997-01-27,0
2230,7,0,1996-02-11,0
2231,2,0,1997-10-14,0
2232,1,0,1996-05-07,0
2233,43,0,1996-01-03,0
2234,3,0,1996-11-21,0
2235,45,0,1995-10-22,0
2236,73,0,1995-08-27,13
2237,26,0,1995-12-13,0
2239,25,0,1995-01-05,0
2240,36,0,1996-10-07,0
2241,6,0,1993-02-08,0
2242,7,1,1993-02-25,0
2243,25,0,1996-01-24,0
2244,46,0,1995-07-19,0
2245,29,0,1993-03-30,21
2246,1,0,1996-04-25,9
2247,24,0,1996-04-13,10
2250,35,0,1993-11-02,0
2252,1,0,1996-10-05,0
2253,74,0,1993-07-24,0
2254,1,0,1996-04-17,0
2255,52,0,1995-10-14,0
2256,48,0,1993-02-06,0
2257,57,0,1993-12-21,0
2258,3,0,1996-11-12,0
2259,64,0,1994-05-14,0
2260,1,0,1994-06-07,0
2261,1,1,1996-12-27,0
2262,13,0,1997-02-08,22
2263,36,0,1996-03-12,0
2264,41,0,1996-11-22,0
2265,65,0,1995-08-03,0
2266,50,0,1996-07-19,0
2267,54,1,1994-09-20,0
2268,1,0,1995-02-11,17
2269,6,0,1993-11-04,0
2270,14,0,1997-03-08,0
2271,68,0,1993-11-13,0
2272,48,0,1997-10-08,0
2274,66,0,1996-01-21,0
2275,1,0,1996-09-16,0
2276,31,0,1993-10-22,0
2278,1,0,1996-08-03,0
2279,2,1,1996-10-30,19
2280,68,0,1995-08-17,0
2281,1,0,1995-07-13,0
2282,29,1,1993-09-17,0
2285,36,0,1996-11-21,0
2286,70,0,1996-12-06,0
2287,1,0,1996-04-21,0
2288,69,0,1996-01-01,0
2289,1,0,1996-03-07,0
2290,37,0,1996-10-22,0
2291,49,0,1996-07-27,0
2292,41,0,1995-06-29,0
2293,31,0,1993-02-13,0
2294,46,0,1996-09-29,0
2295,57,0,1996-06-25,0
2296,29,0,1997-11-05,0
2297,46,0,1995-06-18,0
2298,31,0,1993-07-03,0
2299,1,0,1997-01-21,0
2300,36,0,1997-01-13,0
2301,22,0,1995-10-10,0
2302,24,0,1993-09-10,0
2303,41,0,1996-11-24,0
2304,49,0,1996-02-19,0
2305,1,0,1993-12-11,0
2306,38,0,1993-12-08,0
2307,60,0,1995-07-12,0
2309,18,0,1995-12-03,0
2310,15,0,1995-07-19,0
2311,28,0,1997-10-19,0
2312,65,0,1997-09-26,0
2313,26,1,1993-04-13,0
2314,2,0,1996-09-07,0
2315,75,0,1994-02-13,0
2316,1,0,1997-07-21,0
2317,68,0,1997-08-28,0
2318,73,0,1993-11-08,0
2319,58,0,1996-07-02,0
2321,35,0,1993-05-13,0
2322,33,0,1995-01-02,18
2323,72,0,1995-05-08,0
2324,1,0,1997-05-24,0
2325,55,0,1997-02-26,0
2326,70,0,1994-01-24,0
2327,19,0,1993-06-08,0
2328,35,0,1995-06-14,0
2329,1,0,1996-08-07,0
2330,54,0,1993-01-19,0
2331,8,0,1995-04-29,0
2332,77,0,1996-09-24,0
2333,45,0,1994-10-08,0
2334,50,0,1996-03-19,16
2335,70,0,1996-04-04,19
2336,39,0,1993-07-08,0
2337,65,0,1997-07-07,0
2338,59,0,1997-08-08,0
2339,63,0,1996-09-22,0
2340,14,0,1997-06-22,0
2341,33,0,1995-11-25,0
2342,51,0,1993-02-11,0
2343,68,0,1994-12-09,11
2344,13,0,1996-07-02,0
2345,5,0,1993-10-25,13
2346,27,0,1996-05-08,0
2347,38,0,1996-08-30,0
2348,65,0,1996-02-05,0
2349,72,0,1996-09-11,0
2350,18,0,1996-08-04,9
2351,74,0,1997-09-08,0
2352,70,0,1995-01-21,15
2353,51,0,1995-09-21,0
2354,7,0,1997-03-17,0
2355,1,0,1995-01-03,0
2356,34,1,1996-12-23,0
2357,19,0,1993-01-04,0
2358,7,0,1995-09-13,0
2359,54,0,1996-07-14,0
2360,26,0,1996-08-27,0
2361,28,0,1994-02-25,13
2362,16,0,1996-12-30,0
2363,47,0,1994-10-07,0
2364,33,0,1995-05-03,0
2365,42,0,1994-11-04,0
2366,68,0,1997-05-20,0
2367,28,0,1995-03-04,0
2369,49,0,1997-07-19,0
2370,51,0,1997-10-01,0
2371,15,1,1997-10-23,0
2372,1,0,1997-06-15,0
2373,14,0,1996-09-29,0
2374,1,0,1995-12-07,0
2375,29,0,1994-05-16,0
2376,71,0,1996-12-14,0
2377,77,0,1994-11-13,0
2378,16,0,1993-01-01,0
2379,44,0,1993-01-10,0
2380,46,0,1997-02-27,0
2381,1,0,1997-02-13,0
2382,59,0,1994-03-08,0
2383,68,0,1996-08-05,0
2384,40,0,1994-12-23,0
2385,60,0,1996-11-15,0
2386,12,0,1996-12-17,0
2387,70,0,1996-06-22,0
2388,30,0,1993-06-09,0
2389,40,0,1996-06-02,0
2390,1,0,1996-02-12,0
2391,2,0,1997-11-07,0
2392,1,0,1997-05-18,0
2393,10,0,1993-01-07,0
2394,62,0,1997-08-23,0
2395,3,0,1996-06-24,0
2396,2,0,1993-02-22,0
2397,70,0,1996-06-14,0
2398,70,0,1996-11-25,0
2399,1,0,1994-04-26,0
2400,40,0,1996-06-15,0
2401,16,0,1994-08-26,0
2402,18,0,1997-11-06,0
2403,25,0,1996-02-20,0
2404,8,0,1997-06-05,0
2405,64,0,1997-02-27,0
2406,5,0,1996-03-22,0
2407,1,0,1996-07-21,0
2408,26,0,1996-12-27,0
2409,76,0,1996-02-13,0
2410,54,0,1993-05-11,0
2411,69,0,1993-06-27,0
2413,33,0,1997-10-27,11
2414,1,0,1995-01-19,0
2415,16,0,1997-02-27,0
2416,5,0,1996-01-23,0
2417,44,0,1993-08-20,0
2418,64,0,1996-10-29,0
2419,24,0,1993-11-27,14
2420,35,0,1996-06-25,0
2421,18,0,1995-01-11,0
2422,27,0,1997-08-29,0
2423,30,0,1993-02-14,0
2424,1,0,1995-10-13,0
2425,41,0,1993-01-23,0
2427,70,1,1993-10-08,0
2428,72,0,1993-09-08,0
2429,61,0,1993-02-06,0
2430,3,0,1994-10-09,0
2431,74,0,1995-02-23,0
2432,8,0,1996-04-18,0
2433,71,0,1993-02-19,0
2434,17,0,1993-02-02,0
2435,38,0,1993-11-01,0
2436,67,0,1993-05-25,0
2437,1,0,1995-12-04,0
2438,71,0,1997-11-16,0
2439,74,0,1996-08-13,0
2440,19,0,1997-12-18,0
2441,47,0,1996-12-22,0
2442,14,0,1997-08-21,0
2443,46,0,1997-06-25,0
2444,76,0,1997-09-07,0
2445,52,0,1996-07-07,17
2446,3,0,1995-01-16,0
2447,38,0,1997-07-14,0
2448,23,0,1997-05-11,0
2449,23,0,1997-08-05,0
2450,48,0,1996-04-10,0
2451,54,0,1997-04-29,0
2452,1,0,1997-07-14,0
2453,1,0,1993-03-08,0
2454,8,0,1994-05-07,0
2455,30,0,1997-02-06,0
2456,65,0,1995-09-09,7
2457,76,0,1993-11-11,0
2458,40,1,1993-03-14,0
2459,55,0,1997-09-10,0
2460,1,0,1993-11-22,0
2461,1,0,1997-09-28,0
2463,56,0,1994-10-11,0
2464,33,2,1993-07-02,0
2465,57,0,1996-10-06,0
2466,39,0,1997-04-11,0
2467,33,0,1993-05-29,0
2468,4,0,1996-07-13,0
2469,11,0,1996-02-05,0
2470,16,0,1994-07-23,0
2471,6,0,1994-07-03,0
2472,60,0,1994-02-08,0
2473,14,0,1996-02-16,0
2474,33,0,1996-04-20,0
2475,17,0,1996-10-13,0
2476,32,0,1993-12-12,0
2477,11,0,1997-02-11,0
2479,18,0,1993-10-09,0
2480,35,0,1997-09-07,0
2481,1,0,1995-10-28,0
2482,1,0,1994-02-23,0
2483,1,0,1996-09-29,0
2484,74,0,1993-01-03,0
2485,41,0,1997-08-18,0
2486,1,0,1993-02-27,10
2487,42,0,1995-10-22,0
2488,5,0,1993-04-06,0
2489,72,0,1993-03-09,0
2490,22,0,1995-02-21,0
2491,76,0,1996-03-01,0
2492,73,0,1997-09-01,0
2493,62,0,1993-03-29,0
2494,74,0,1994-04-23,0
2495,70,0,1997-03-19,0
2496,51,0,1994-05-21,20
2497,65,0,1993-03-16,0
2498,40,0,1996-03-01,0
2499,2,0,1996-02-08,0
2500,61,0,1995-10-26,0
2501,30,0,1994-02-26,0
2502,32,0,1996-10-21,0
2503,1,0,1993-03-05,0
2504,16,0,1993-12-09,0
2505,60,0,1996-05-16,0
2506,22,2,1996-07-12,0
2507,62,0,1996-12-28,0
2508,34,0,1993-03-14,0
2509,43,0,1997-06-13,0
2510,61,0,1993-08-28,0
2511,40,0,1994-05-01,0
2513,70,0,1993-07-22,0
2514,16,0,1995-08-13,0
2515,64,0,1995-10-24,0
2516,6,0,1995-11-16,19
2517,55,2,1996-11-10,0
2519,4,0,1993-01-15,0
2520,18,0,1995-07-25,0
2521,63,0,1995-05-19,0
2522,36,0,1996-01-21,0
2523,10,0,1993-05-11,0
2524,1,0,1994-12-19,0
2525,45,0,1995-05-08,0
2526,16,0,1996-07-04,0
2527,38,0,1993-03-19,0
2528,65,0,1993-03-25,0
2530,74,0,1996-07-02,0
2531,51,0,1996-12-21,0
2532,38,0,1996-12-24,0
2533,49,0,1995-06-27,0
2534,61,0,1993-06-03,0
2535,61,0,1997-01-21,0
2536,41,0,1994-10-28,0
2537,27,0,1997-02-09,0
2538,42,0,1994-01-30,0
2539,24,0,1997-04-24,0
2540,54,0,1995-04-01,0
2541,57,0,1994-11-08,0
2542,21,0,1993-08-07,0
2543,68,0,1993-02-13,0
2544,38,0,1996-12-04,0
2545,1,0,1996-12-04,14
2546,1,0,1994-12-08,0
2547,74,0,1995-04-28,0
2548,57,0,1996-01-06,0
2549,74,0,1993-11-12,0
2550,67,0,1995-11-11,0
2551,5,0,1996-02-08,0
2552,52,0,1993-07-01,0
2553,41,0,1995-07-24,0
2554,36,0,1993-06-18,0
2555,53,0,1993-03-10,0
2556,46,0,1997-10-19,0
2557,40,0,1993-11-17,0
2558,46,0,1997-08-04,0
2559,32,0,1995-06-01,0
2560,15,0,1997-06-20,0
2561,59,0,1996-09-29,0
2562,35,0,1995-08-15,0
2563,48,0,1995-01-17,0
2564,36,0,1997-06-03,0
2565,74,0,1995-10-04,0
2566,48,0,1993-01-27,0
2567,17,0,1996-01-07,0
2568,17,0,1994-03-02,0
2569,2,0,1994-06-10,0
2570,1,0,1995-12-19,0
2571,61,0,1997-01-15,0
2572,64,2,1994-11-13,19
2573,4,0,1996-07-16,0
2574,68,0,1993-02-02,0
2575,72,0,1997-04-13,0
2576,1,0,1993-09-02,0
2577,7,0,1995-07-30,0
2578,54,0,1996-03-25,0
2579,24,0,1997-10-18,0
2580,60,0,1995-11-09,8
2581,72,0,1993-03-11,0
2582,28,0,1993-11-01,0
2583,62,0,1993-05-11,0
2584,50,0,1993-07-08,0
2585,75,0,1993-02-10,0
2586,57,0,1997-04-16,0
2587,1,0,1997-07-25,0
2588,5,0,1993-12-04,0
2589,10,0,1996-12-04,0
2590,47,0,1996-12-04,0
2591,1,0,1996-05-06,0
2592,69,0,1993-09-01,0
2593,5,0,1996-07-06,0
2594,19,2,1997-05-03,0
2595,1,0,1997-08-17,0
2596,1,0,1994-09-02,0
2597,31,0,1997-03-16,0
2598,1,0,1996-03-14,0
2599,48,0,1993-04-20,0
2600,1,0,1996-02-13,0
2601,70,0,1996-11-24,0
2602,46,0,1996-06-17,0
2603,9,0,1996-06-14,0
2604,68,0,1996-07-04,0
2605,21,0,1996-01-10,0
2606,1,0,1994-07-27,0
2607,1,0,1997-08-19,0
2608,19,0,1995-08-09,0
2609,73,0,1993-05-03,0
2610,54,0,1996-12-20,0
2611,1,0,1996-03-06,0
2612,1,0,1997-04-29,0
2613,26,0,1993-10-03,0
2614,44,0,1996-09-11,0
2615,68,0,1994-07-17,0
2616,1,0,1993-08-17,0
2617,1,0,1993-09-24,0
2618,60,0,1993-03-21,0
2619,20,0,1996-05-13,0
2620,22,0,1993-08-03,0
2621,55,0,1995-10-29,0
2622,1,0,1996-08-21,21
2623,58,0,1993-10-09,0
2624,31,0,1996-03-28,0
2625,48,1,1996-07-09,0
2627,76,0,1994-10-02,0
2628,64,2,1994-02-06,0
2629,66,0,1996-09-10,0
2630,64,0,1995-12-21,0
2631,1,0,1996-03-29,0
2632,24,0,1993-01-02,0
2633,25,0,1996-03-14,0
2634,45,0,1997-10-08,0
2635,27,0,1996-02-04,0
2636,18,0,1996-11-26,0
2637,70,0,1997-01-01,0
2638,5,0,1994-06-02,0
2639,17,0,1993-04-26,0
2640,1,0,1996-09-21,0
2641,7,0,1993-05-02,0
2642,68,0,1995-06-05,0
2644,1,0,1997-08-08,0
2645,54,0,1993-05-22,0
2646,6,0,1997-07-24,0
2647,73,0,1993-02-08,0
2648,51,0,1993-04-13,0
2649,2,0,1993-09-08,0
2650,72,0,1996-03-26,0
2651,2,0,1993-03-21,0
2652,1,0,1996-07-22,0
2653,66,0,1997-01-08,0
2654,56,0,1994-07-21,0
2655,1,0,1996-09-07,0
2656,1,0,1997-02-18,0
2657,55,0,1996-10-07,0
2658,27,0,1997-11-14,0
2659,14,0,1996-03-30,0
2660,1,1,1993-10-17,0
2661,1,0,1997-02-25,0
2662,71,0,1994-05-24,0
2663,64,0,1995-01-25,0
2664,58,0,1994-01-20,0
2665,61,0,1993-11-13,0
2666,49,0,1993-03-08,0
2667,23,0,1993-10-23,0
2668,21,0,1997-05-20,0
2670,13,0,1993-01-27,0
2671,1,0,1993-09-15,0
2672,59,0,1997-03-14,0
2673,34,0,1994-01-04,0
2674,50,0,1995-10-10,0
2675,1,0,1994-02-19,0
2676,73,0,1993-01-22,0
2677,5,0,1996-08-28,0
2678,1,0,1997-07-15,0
2679,67,0,1997-07-24,0
2680,46,0,1995-03-03,0
2681,28,0,1995-01-19,0
2684,7,0,1997-09-10,0
2685,67,0,1996-11-01,0
2686,26,0,1996-01-11,0
2687,76,0,1993-07-01,0
2688,72,0,1995-02-20,0
2689,70,0,1997-01-01,0
2690,66,0,1997-03-19,0
2691,69,0,1993-09-08,0
2692,28,0,1995-12-08,0
2693,17,0,1997-11-17,0
2694,7,0,1993-03-08,12
2695,16,0,1993-09-16,0
2696,1,0,1997-01-19,0
2697,8,0,1993-06-26,0
2698,49,0,1997-05-21,0
2699,73,0,1996-12-25,20
2700,74,0,1993-11-08,0
2701,71,0,1993-07-27,0
2702,74,0,1996-02-01,0
2703,61,0,1997-10-28,0
2705,63,2,1993-07-05,5
2706,47,0,1996-06-23,0
2707,61,0,1994-11-27,0
2708,1,0,1996-03-25,0
2709,2,0,1996-10-18,0
2710,12,0,1996-06-12,0
2711,58,0,1993-05-19,0
2712,9,0,1993-03-12,0
2713,26,0,1994-04-03,0
2714,1,0,1993-01-30,0
2715,42,0,1997-10-06,0
2716,66,0,1996-01-08,0
2717,74,0,1996-07-25,0
2718,29,0,1995-02-05,0
2719,10,0,1996-02-08,0
2720,2,1,1997-06-16,10
2721,74,0,1997-11-14,0
2722,69,0,1997-07-24,0
2723,75,0,1995-03-12,0
2724,11,0,1996-08-09,0
2725,52,0,1997-04-02,19
2726,18,0,1995-04-20,0
2727,1,0,1995-10-25,0
2728,52,1,1997-07-06,11
2729,40,0,1995-01-16,0
2730,23,0,1996-05-02,0
2731,1,0,1995-09-26,0
2732,5,0,1993-07-27,0
2733,76,0,1993-12-22,0
2734,53,0,1996-12-16,0
2736,72,0,1993-07-02,0
2737,69,0,1996-07-06,0
2738,41,0,1993-11-12,0
2739,59,0,1993-11-29,0
2740,14,0,1994-05-08,0
2741,15,0,1993-06-07,0
2742,23,0,1994-10-15,0
2743,51,0,1997-05-22,0
2744,70,1,1997-04-19,0
2745,60,0,1997-09-28,0
2746,24,0,1996-08-23,0
2747,1,0,1994-08-14,0
2749,1,0,1994-05-23,0
2750,13,0,1995-04-13,0
2751,31,0,1995-04-28,0
2752,74,0,1996-05-15,0
2753,26,0,1996-02-13,19
2754,57,1,1996-01-26,15
2755,20,0,1995-01-26,0
2756,24,0,1997-10-21,0
2757,54,0,1996-05-14,0
2758,70,0,1993-05-19,0
2759,46,0,1996-10-23,0
2760,10,0,1997-03-14,0
2761,1,0,1996-12-26,0
2762,19,0,1993-03-20,15
2763,64,0,1993-02-11,0
2764,53,0,1996-08-15,0
2765,69,0,1997-09-20,0
2766,31,0,1997-02-20,0
2767,54,0,1996-03-23,0
2768,73,0,1993-12-20,0
2770,42,0,1993-12-25,0
2771,37,0,1993-08-18,0
2772,11,0,1996-02-24,0
2773,38,0,1996-06-23,0
2774,42,0,1996-02-05,0
2775,30,0,1997-12-08,0
2776,23,0,1997-08-10,0
2777,62,0,1996-12-25,0
2778,38,0,1993-12-30,0
2779,73,0,1993-06-15,0
2780,63,0,1995-12-29,0
2781,16,0,1995-06-20,0
2782,1,0,1997-02-27,0
2783,43,0,1995-11-23,0
2784,40,0,1997-10-30,0
2787,1,0,1997-12-07,0
2788,54,0,1994-10-12,0
2789,14,0,1994-01-01,0
2790,1,0,1994-10-18,0
2791,25,0,1997-12-19,0
2792,1,0,1996-08-26,0
2793,47,0,1993-10-09,0
2794,74,0,1996-08-08,0
2795,11,0,1996-08-20,0
2796,5,1,1997-12-08,0
2797,74,0,1997-02-26,0
2798,70,0,1994-08-24,0
2799,54,1,1994-04-03,0
2800,41,0,1997-05-08,0
2801,11,0,1996-09-23,0
2802,1,0,1993-09-16,0
2803,58,0,1995-12-01,0
2804,53,0,1996-02-22,0
2805,39,0,1996-05-20,0
2806,53,0,1997-06-26,0
2807,42,0,1996-10-04,0
2808,1,0,1994-12-18,0
2809,73,0,1994-12-08,0
2810,66,0,1995-03-16,0
2811,4,0,1996-01-02,0
2812,18,0,1996-07-05,0
