trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,trans_date,trans_year,trans_month,trans_day
1793836,6083,credit,cash,38230.0,84302.0,,,,1997-03-17,1997,3,17
1793839,6083,credit,cash,29134.0,97130.2,,,,1997-09-03,1997,9,3
1793840,6083,credit,cash,11087.0,93802.0,,,,1997-01-25,1997,1,25
1793842,6083,credit,cash,18733.0,42455.5,,,,1997-05-15,1997,5,15
1793844,6083,credit,cash,45391.0,103622.5,,,,1997-05-06,1997,5,6
1793845,6083,credit,cash,26813.0,82266.0,,,,1997-01-22,1997,1,22
1793847,6083,credit,cash,48724.0,135087.9,,,,1997-02-28,1997,2,28
1793849,6083,credit,cash,6311.0,35470.9,,,,1997-08-25,1997,8,25
1793851,6083,credit,cash,39093.0,84953.0,,,,1997-01-14,1997,1,14
1793852,6083,credit,cash,25969.0,57893.9,,,,1997-04-26,1997,4,26
1793855,6083,credit,cash,32830.0,48553.7,,,,1997-07-30,1997,7,30
1793858,6083,credit,cash,46456.0,86073.9,,,,1997-02-26,1997,2,26
1793876,6083,withdrawal,cash,10900.0,39617.9,,,0.0,1997-02-18,1997,2,18
1793877,6083,withdrawal,cash,7900.0,53802.0,,,0.0,1997-03-18,1997,3,18
1793878,6083,withdrawal,cash,9700.0,30424.9,,,0.0,1997-04-16,1997,4,16
1793879,6083,withdrawal,cash,8500.0,23722.5,,,0.0,1997-05-14,1997,5,14
1793880,6083,withdrawal,cash,7600.0,21755.5,,,0.0,1997-05-28,1997,5,28
1793881,6083,withdrawal,cash,7100.0,3223.7,,,0.0,1997-07-09,1997,7,9
1793882,6083,withdrawal,cash,7800.0,29159.9,,,0.0,1997-08-23,1997,8,23
1793883,6083,withdrawal,cash,8400.0,27070.9,,,0.0,1997-08-28,1997,8,28
1793912,6083,withdrawal,cash,11500.0,82785.9,household,,0.0,1997-02-04,1997,2,4
1793913,6083,withdrawal,cash,11700.0,82254.0,household,,0.0,1997-03-12,1997,3,12
1793914,6083,withdrawal,cash,10000.0,40124.9,household,,0.0,1997-04-11,1997,4,11
1793915,6083,withdrawal,cash,9500.0,32222.5,household,,0.0,1997-05-07,1997,5,7
1793916,6083,withdrawal,cash,11600.0,28985.6,household,,0.0,1997-06-17,1997,6,17
1793917,6083,withdrawal,cash,7700.0,15723.7,household,,0.0,1997-07-16,1997,7,16
1793918,6083,withdrawal,cash,10100.0,38568.9,household,,0.0,1997-08-03,1997,8,3
1793919,6083,withdrawal,cash,8300.0,69130.2,household,,0.0,1997-09-06,1997,9,6
1793941,6083,withdrawal in cash,cash,16468.0,66317.9,,,,1997-02-11,1997,2,11
1793943,6083,withdrawal in cash,cash,14835.0,54295.2,,,,1997-09-12,1997,9,12
1793944,6083,withdrawal in cash,cash,18781.0,10204.6,,,,1997-06-19,1997,6,19
1793947,6083,withdrawal in cash,cash,11209.0,27359.9,,,,1997-08-06,1997,8,6
1793948,6083,withdrawal in cash,cash,7824.0,27383.2,,,,1997-09-24,1997,9,24
1793950,6083,withdrawal in cash,cash,10816.0,40585.6,,,,1997-06-17,1997,6,17
1793951,6083,withdrawal in cash,cash,4305.0,50124.9,,,,1997-04-02,1997,4,2
1793952,6083,withdrawal in cash,cash,14088.0,40207.2,,,,1997-09-14,1997,9,14
1793996,6083,withdrawal,cash,6600.0,29355.5,,,,1997-05-23,1997,5,23
1794014,6083,withdrawal,cash,30.0,94285.9,payment for statement,,,1997-01-31,1997,1,31
1794015,6083,withdrawal,cash,30.0,135354.0,payment for statement,,,1997-02-28,1997,2,28
1794016,6083,withdrawal,cash,30.0,54429.9,payment for statement,,,1997-03-31,1997,3,31
1794017,6083,withdrawal,cash,30.0,58231.5,payment for statement,,,1997-04-30,1997,4,30
1794018,6083,withdrawal,cash,30.0,22024.6,payment for statement,,,1997-05-31,1997,5,31
1794019,6083,withdrawal,cash,30.0,10323.7,payment for statement,,,1997-06-30,1997,6,30
1794020,6083,withdrawal,cash,30.0,48668.9,payment for statement,,,1997-07-31,1997,7,31
1794021,6083,withdrawal,cash,30.0,27314.2,payment for statement,,,1997-08-31,1997,8,31
1794037,6083,credit,cash,14400.0,14900.0,,,,1996-10-19,1996,10,19
1794038,6083,credit,cash,5500.0,20400.0,,,,1996-11-18,1996,11,18
1794039,6083,withdrawal,cash,23200.0,45688.0,,,,1996-12-18,1996,12,18
1794040,6083,withdrawal,cash,29500.0,55453.0,,,,1997-01-17,1997,1,17
1794041,6083,withdrawal,cash,42000.0,82715.0,,,,1997-01-24,1997,1,24
1794042,6083,withdrawal,cash,15800.0,50517.9,,,,1997-02-16,1997,2,16
1794043,6083,withdrawal,cash,41400.0,93954.0,,,,1997-02-28,1997,2,28
1794044,6083,withdrawal,cash,64000.0,46072.0,,,,1997-03-14,1997,3,14
1794045,6083,withdrawal,cash,22600.0,61702.0,,,,1997-03-18,1997,3,18
1794046,6083,credit,cash,1500.0,31924.9,,,,1997-04-17,1997,4,17
1794047,6083,withdrawal,cash,61900.0,41722.5,,,,1997-05-06,1997,5,6
1794048,6083,withdrawal,cash,6500.0,35955.5,,,,1997-05-17,1997,5,17
1794049,6083,withdrawal,cash,8100.0,51401.6,,,,1997-06-16,1997,6,16
1794050,6083,credit,cash,20200.0,23423.7,,,,1997-07-16,1997,7,16
1794051,6083,credit,cash,9600.0,36959.9,,,,1997-08-15,1997,8,15
1794052,6083,withdrawal,cash,19700.0,77430.2,,,,1997-09-03,1997,9,3
1794053,6083,withdrawal,cash,5000.0,35207.2,,,,1997-09-14,1997,9,14
1798342,6097,credit,cash,1000.0,1000.0,,,,1997-06-15,1997,6,15
1798349,6097,credit,cash,8014.0,9014.0,,,,1997-07-09,1997,7,9
1798350,6097,credit,cash,8014.0,28374.4,,,,1997-08-09,1997,8,9
1798351,6097,credit,cash,8014.0,37595.2,,,,1997-09-09,1997,9,9
1798352,6097,credit,cash,8014.0,43947.8,,,,1997-10-09,1997,10,9
1798456,6097,credit,cash,11300.0,20314.0,,,,1997-07-15,1997,7,15
1798457,6097,credit,cash,1100.0,29474.4,,,,1997-08-14,1997,8,14
1798458,6097,withdrawal,cash,1800.0,35795.2,,,,1997-09-13,1997,9,13
1798459,6097,withdrawal,cash,6300.0,37647.8,,,,1997-10-13,1997,10,13
1811066,6138,credit,cash,200.0,200.0,,,,1997-01-22,1997,1,22
1811068,6138,credit,another bank,16904.0,17104.0,,UV,74129926.0,1997-02-12,1997,2,12
1811069,6138,credit,another bank,16904.0,38733.9,,UV,74129926.0,1997-03-12,1997,3,12
1811070,6138,credit,another bank,16904.0,45436.8,,UV,74129926.0,1997-04-12,1997,4,12
1811071,6138,credit,another bank,16904.0,50365.4,,UV,74129926.0,1997-05-12,1997,5,12
1811072,6138,credit,another bank,25356.0,54658.1,,UV,74129926.0,1997-06-12,1997,6,12
1811073,6138,credit,another bank,16904.0,36905.7,,UV,74129926.0,1997-07-12,1997,7,12
1811096,6138,withdrawal,cash,2800.0,29302.1,,,0.0,1997-05-31,1997,5,31
1811097,6138,withdrawal,cash,2200.0,30870.7,,,0.0,1997-07-07,1997,7,7
1811121,6138,withdrawal,another bank,10869.0,20001.7,household,WX,42320823.0,1997-07-10,1997,7,10
1811157,6138,withdrawal,cash,14100.0,22805.7,,,,1997-07-12,1997,7,12
1811173,6138,withdrawal,cash,14.6,33070.7,payment for statement,,,1997-06-30,1997,6,30
1811191,6138,credit,cash,4700.0,21804.0,,,,1997-02-21,1997,2,21
1811192,6138,withdrawal,cash,10300.0,28433.9,,,,1997-03-23,1997,3,23
1811193,6138,withdrawal,cash,12100.0,33336.8,,,,1997-04-22,1997,4,22
1811194,6138,withdrawal,cash,18400.0,31965.4,,,,1997-05-22,1997,5,22
1811195,6138,withdrawal,cash,21700.0,32958.1,,,,1997-06-21,1997,6,21
1811196,6138,withdrawal,cash,5600.0,17205.7,,,,1997-07-21,1997,7,21
1817705,6157,credit,cash,1000.0,1000.0,,,,1996-11-11,1996,11,11
1817709,6157,credit,cash,31757.0,32757.0,,,,1996-12-01,1996,12,1
1817710,6157,credit,cash,40230.0,77566.5,,,,1997-03-14,1997,3,14
1817711,6157,credit,cash,11274.0,67159.5,,,,1997-03-10,1997,3,10
1817712,6157,credit,cash,10181.0,72961.9,,,,1997-01-18,1997,1,18
1817713,6157,credit,cash,18414.0,99880.9,,,,1997-11-01,1997,11,1
1817714,6157,credit,cash,7661.0,81199.0,,,,1997-10-25,1997,10,25
1817715,6157,credit,cash,24761.0,48530.1,,,,1997-04-27,1997,4,27
1817716,6157,credit,cash,11019.0,110892.1,,,,1997-04-06,1997,4,6
1817717,6157,credit,cash,21079.0,94040.9,,,,1997-01-26,1997,1,26
1817718,6157,credit,cash,32749.0,98629.9,,,,1997-11-09,1997,11,9
1817719,6157,credit,cash,35441.0,62780.9,,,,1997-01-11,1997,1,11
1817720,6157,credit,cash,16132.0,59037.0,,,,1997-09-14,1997,9,14
1817721,6157,credit,cash,12995.0,54360.3,,,,1997-08-30,1997,8,30
1817722,6157,credit,cash,13124.0,41365.3,,,,1997-08-24,1997,8,24
1817723,6157,credit,cash,21980.0,99546.5,,,,1997-03-28,1997,3,28
1817724,6157,credit,cash,13499.0,68028.0,,,,1997-09-05,1997,9,5
1817725,6157,credit,cash,20990.0,69520.1,,,,1997-04-28,1997,4,28
1817726,6157,credit,cash,10242.0,66164.3,,,,1997-08-01,1997,8,1
1817727,6157,credit,cash,42494.0,55842.2,,,,1997-07-27,1997,7,27
1817728,6157,credit,cash,31182.0,73538.0,,,,1997-10-24,1997,10,24
1817729,6157,credit,cash,27597.0,78534.0,,,,1997-09-19,1997,9,19
1817771,6157,withdrawal,cash,3700.0,55885.5,,,0.0,1997-03-05,1997,3,5
1817772,6157,withdrawal,cash,6000.0,23769.1,,,0.0,1997-04-24,1997,4,24
1817773,6157,withdrawal,cash,3900.0,29043.8,,,0.0,1997-05-28,1997,5,28
1817774,6157,withdrawal,cash,4100.0,25110.2,,,0.0,1997-06-05,1997,6,5
1817775,6157,withdrawal,cash,5400.0,15471.2,,,0.0,1997-07-05,1997,7,5
1817776,6157,withdrawal,cash,5600.0,60564.3,,,0.0,1997-08-01,1997,8,1
1817777,6157,withdrawal,cash,4400.0,63628.0,,,0.0,1997-09-07,1997,9,7
1817778,6157,withdrawal,cash,6000.0,51879.0,,,0.0,1997-10-11,1997,10,11
1817779,6157,withdrawal,cash,7600.0,81506.9,,,0.0,1997-11-12,1997,11,12
1817780,6157,withdrawal,cash,5200.0,76630.8,,,0.0,1997-12-03,1997,12,3
1817807,6157,withdrawal,another bank,9523.0,37336.5,household,MN,97978877.0,1997-03-11,1997,3,11
1817808,6157,withdrawal,another bank,9523.0,29769.1,household,MN,97978877.0,1997-04-11,1997,4,11
1817809,6157,withdrawal,another bank,9523.0,32943.8,household,MN,97978877.0,1997-05-11,1997,5,11
1817810,6157,withdrawal,another bank,9523.0,20787.2,household,MN,97978877.0,1997-06-11,1997,6,11
1817811,6157,withdrawal,another bank,9523.0,13348.2,household,MN,97978877.0,1997-07-11,1997,7,11
1817812,6157,withdrawal,another bank,9523.0,35141.3,household,MN,97978877.0,1997-08-11,1997,8,11
1817813,6157,withdrawal,another bank,9523.0,42905.0,household,MN,97978877.0,1997-09-11,1997,9,11
1817814,6157,withdrawal,another bank,9523.0,42356.0,household,MN,97978877.0,1997-10-11,1997,10,11
1817815,6157,withdrawal,another bank,9523.0,89106.9,household,MN,97978877.0,1997-11-11,1997,11,11
1817816,6157,withdrawal,another bank,9523.0,23059.8,household,MN,97978877.0,1997-12-11,1997,12,11
1817833,6157,withdrawal in cash,cash,17439.0,52266.8,,,,1997-05-01,1997,5,1
1817834,6157,withdrawal in cash,cash,17148.0,32582.8,,,,1997-12-09,1997,12,9
1817853,6157,withdrawal,cash,3000.0,20059.8,,,,1997-12-22,1997,12,22
1817880,6157,withdrawal,cash,8100.0,50937.0,,,,1997-09-15,1997,9,15
1817881,6157,withdrawal,cash,7800.0,49730.8,,,,1997-12-08,1997,12,8
1817883,6157,withdrawal,cash,6900.0,28241.3,,,,1997-08-23,1997,8,23
1817905,6157,withdrawal,cash,14.6,99873.1,payment for statement,,,1997-03-31,1997,3,31
1817906,6157,withdrawal,cash,14.6,69705.8,payment for statement,,,1997-04-30,1997,4,30
1817907,6157,withdrawal,cash,14.6,29210.2,payment for statement,,,1997-05-31,1997,5,31
1817908,6157,withdrawal,cash,14.6,20871.2,payment for statement,,,1997-06-30,1997,6,30
1817909,6157,withdrawal,cash,14.6,55922.3,payment for statement,,,1997-07-31,1997,7,31
1817910,6157,withdrawal,cash,14.6,54529.0,payment for statement,,,1997-08-31,1997,8,31
1817911,6157,withdrawal,cash,14.6,78779.0,payment for statement,,,1997-09-30,1997,9,30
1817912,6157,withdrawal,cash,14.6,81466.9,payment for statement,,,1997-10-31,1997,10,31
1817913,6157,withdrawal,cash,14.6,81830.8,payment for statement,,,1997-11-30,1997,11,30
1817926,6157,withdrawal,cash,3400.0,29357.0,,,,1996-12-11,1996,12,11
1817927,6157,withdrawal,cash,2100.0,27339.9,,,,1997-01-10,1997,1,10
1817928,6157,withdrawal,cash,35100.0,59193.7,,,,1997-02-09,1997,2,9
1817929,6157,withdrawal,cash,20300.0,46859.5,,,,1997-03-11,1997,3,11
1817930,6157,withdrawal,cash,63800.0,47092.1,,,,1997-04-06,1997,4,6
1817931,6157,withdrawal,cash,7800.0,39292.1,,,,1997-04-10,1997,4,10
1817932,6157,withdrawal,cash,9800.0,42466.8,,,,1997-05-10,1997,5,10
1817933,6157,credit,cash,5200.0,30310.2,,,,1997-06-09,1997,6,9
1817934,6157,credit,cash,7400.0,22871.2,,,,1997-07-09,1997,7,9
1817935,6157,withdrawal,cash,15900.0,44664.3,,,,1997-08-08,1997,8,8
1817936,6157,withdrawal,cash,11200.0,52428.0,,,,1997-09-07,1997,9,7
1817937,6157,withdrawal,cash,20900.0,57879.0,,,,1997-10-07,1997,10,7
1817938,6157,withdrawal,cash,34000.0,65880.9,,,,1997-11-06,1997,11,6
1817939,6157,withdrawal,cash,19100.0,57530.8,,,,1997-12-06,1997,12,6
1817984,6158,credit,cash,200.0,200.0,,,,1996-05-13,1996,5,13
1817986,6158,credit,cash,5570.0,31570.0,,,,1996-10-26,1996,10,26
1818132,6158,credit,cash,16100.0,16300.0,,,,1996-06-12,1996,6,12
1818133,6158,credit,cash,6700.0,23000.0,,,,1996-07-12,1996,7,12
1818134,6158,withdrawal,cash,900.0,22100.0,,,,1996-08-11,1996,8,11
1818135,6158,credit,cash,5500.0,27600.0,,,,1996-09-10,1996,9,10
1818136,6158,withdrawal,cash,1600.0,26000.0,,,,1996-10-10,1996,10,10
1818137,6158,withdrawal,cash,3400.0,28195.5,,,,1996-11-09,1996,11,9
1818138,6158,withdrawal,cash,5000.0,23327.0,,,,1996-12-09,1996,12,9
1818139,6158,credit,cash,600.0,24058.5,,,,1997-01-08,1997,1,8
1818140,6158,withdrawal,cash,200.0,23990.1,,,,1997-02-07,1997,2,7
1850343,6265,credit,cash,200.0,200.0,,,,1996-11-01,1996,11,1
1850350,6265,credit,cash,46656.0,134714.0,,,,1996-12-30,1996,12,30
1850353,6265,credit,cash,47583.0,59183.0,,,,1996-12-04,1996,12,4
1850357,6265,credit,cash,33053.0,92236.0,,,,1996-12-11,1996,12,11
1850358,6265,credit,cash,42985.0,114158.0,,,,1996-12-27,1996,12,27
1850359,6265,credit,cash,37337.0,129573.0,,,,1996-12-20,1996,12,20
1850364,6265,credit,cash,18111.0,54677.6,,,,1997-02-13,1997,2,13
1850365,6265,credit,cash,32138.0,58492.3,,,,1997-06-08,1997,6,8
1850366,6265,credit,cash,28576.0,71782.5,,,,1997-03-10,1997,3,10
1850368,6265,credit,cash,11561.0,55774.2,,,,1997-05-11,1997,5,11
1850370,6265,credit,cash,13851.0,74392.8,,,,1997-01-27,1997,1,27
1850371,6265,credit,cash,26994.0,98834.3,,,,1997-04-19,1997,4,19
1850374,6265,credit,cash,20937.0,61772.8,,,,1997-01-30,1997,1,30
1850376,6265,credit,cash,47624.0,99241.8,,,,1997-01-15,1997,1,15
1850377,6265,credit,cash,35445.0,107227.5,,,,1997-03-18,1997,3,18
1850379,6265,credit,cash,49495.0,101972.6,,,,1997-02-27,1997,2,27
1850381,6265,credit,cash,13875.0,113489.5,,,,1997-03-21,1997,3,21
1850382,6265,credit,cash,26804.0,91216.2,,,,1997-05-21,1997,5,21
1850384,6265,credit,cash,18838.0,74612.2,,,,1997-05-11,1997,5,11
1850385,6265,credit,cash,28525.0,79114.3,,,,1997-04-07,1997,4,7
1850408,6265,withdrawal,cash,3200.0,51617.8,,,0.0,1997-01-09,1997,1,9
1850409,6265,withdrawal,cash,2700.0,36566.6,,,0.0,1997-02-11,1997,2,11
1850410,6265,withdrawal,cash,2200.0,52477.6,,,0.0,1997-02-20,1997,2,20
1850411,6265,withdrawal,cash,3700.0,95134.3,,,0.0,1997-04-22,1997,4,22
1850412,6265,withdrawal,cash,3300.0,64412.2,,,0.0,1997-05-13,1997,5,13
1850444,6265,withdrawal,another bank,7274.0,54817.8,household,EF,11553663.0,1997-01-07,1997,1,7
1850445,6265,withdrawal,another bank,7274.0,39266.6,household,EF,11553663.0,1997-02-07,1997,2,7
1850446,6265,withdrawal,another bank,7274.0,46206.5,household,EF,11553663.0,1997-03-07,1997,3,7
1850447,6265,withdrawal,another bank,7274.0,71840.3,household,EF,11553663.0,1997-04-07,1997,4,7
1850448,6265,withdrawal,another bank,7274.0,44213.2,household,EF,11553663.0,1997-05-07,1997,5,7
1850449,6265,withdrawal,another bank,7274.0,26354.3,household,EF,11553663.0,1997-06-07,1997,6,7
1850472,6265,withdrawal in cash,cash,10897.0,102592.5,,,,1997-03-21,1997,3,21
1850473,6265,withdrawal in cash,cash,21257.0,47735.8,,,,1997-01-29,1997,1,29
1850475,6265,withdrawal in cash,cash,8885.0,51487.2,,,,1997-05-07,1997,5,7
1850478,6265,withdrawal in cash,cash,7613.0,99614.5,,,,1997-03-18,1997,3,18
1850479,6265,withdrawal in cash,cash,23092.0,33628.3,,,,1997-06-01,1997,6,1
1850480,6265,withdrawal in cash,cash,19397.0,82795.1,,,,1997-02-28,1997,2,28
1850497,6265,withdrawal,cash,18900.0,74041.8,,,,1997-01-22,1997,1,22
1850508,6265,withdrawal,cash,6900.0,40835.8,,,,1997-01-29,1997,1,29
1850509,6265,withdrawal,cash,8400.0,60541.8,,,,1997-01-24,1997,1,24
1850510,6265,withdrawal,cash,4200.0,62091.8,,,,1997-01-03,1997,1,3
1850511,6265,withdrawal,cash,5400.0,68992.8,,,,1997-01-27,1997,1,27
1850512,6265,withdrawal,cash,5100.0,68941.8,,,,1997-01-23,1997,1,23
1850513,6265,withdrawal,cash,6300.0,92941.8,,,,1997-01-18,1997,1,18
1850530,6265,withdrawal,cash,6900.0,67712.2,,,,1997-05-12,1997,5,12
1850531,6265,withdrawal,cash,3000.0,43206.5,,,,1997-03-08,1997,3,8
1850549,6265,withdrawal,cash,14.6,66291.8,payment for statement,,,1996-12-31,1996,12,31
1850550,6265,withdrawal,cash,14.6,46540.6,payment for statement,,,1997-01-31,1997,1,31
1850551,6265,withdrawal,cash,14.6,82780.5,payment for statement,,,1997-02-28,1997,2,28
1850552,6265,withdrawal,cash,14.6,72089.3,payment for statement,,,1997-03-31,1997,3,31
1850553,6265,withdrawal,cash,14.6,95472.2,payment for statement,,,1997-04-30,1997,4,30
1850554,6265,withdrawal,cash,14.6,56720.3,payment for statement,,,1997-05-31,1997,5,31
1850573,6265,credit,cash,11400.0,11600.0,,,,1996-12-01,1996,12,1
1850574,6265,withdrawal,cash,58400.0,71173.0,,,,1996-12-20,1996,12,20
1850575,6265,withdrawal,cash,26100.0,88058.0,,,,1996-12-27,1996,12,27
1850576,6265,withdrawal,cash,32000.0,102714.0,,,,1996-12-30,1996,12,30
1850577,6265,withdrawal,cash,36700.0,66306.4,,,,1996-12-31,1996,12,31
1850578,6265,withdrawal,cash,15500.0,46272.8,,,,1997-01-30,1997,1,30
1850579,6265,withdrawal,cash,29300.0,53480.5,,,,1997-03-01,1997,3,1
1850580,6265,withdrawal,cash,30800.0,71792.5,,,,1997-03-21,1997,3,21
1850581,6265,withdrawal,cash,21500.0,50589.3,,,,1997-03-31,1997,3,31
1850582,6265,withdrawal,cash,35100.0,60372.2,,,,1997-04-30,1997,4,30
1850583,6265,withdrawal,cash,34800.0,56416.2,,,,1997-05-30,1997,5,30
1901427,6440,credit,cash,1100.0,1100.0,,,,1996-11-01,1996,11,1
1901434,6440,credit,cash,43409.0,65803.0,,,,1996-12-26,1996,12,26
1901435,6440,credit,cash,11394.0,22394.0,,,,1996-12-10,1996,12,10
1901438,6440,credit,cash,17425.0,64026.6,,,,1997-01-04,1997,1,4
1901439,6440,credit,cash,34065.0,63189.5,,,,1997-05-31,1997,5,31
1901441,6440,credit,cash,5354.0,51074.5,,,,1997-02-05,1997,2,5
1901442,6440,credit,cash,23372.0,86661.6,,,,1997-06-03,1997,6,3
1901443,6440,credit,cash,26638.0,121367.5,,,,1997-03-10,1997,3,10
1901444,6440,credit,cash,43477.0,94729.5,,,,1997-03-04,1997,3,4
1901445,6440,credit,cash,14512.0,48528.3,,,,1997-04-23,1997,4,23
1901447,6440,credit,cash,19385.0,117443.5,,,,1997-02-27,1997,2,27
1901448,6440,credit,cash,49784.0,100858.5,,,,1997-02-12,1997,2,12
1901471,6440,withdrawal,cash,2800.0,98058.5,,,0.0,1997-02-15,1997,2,15
1901472,6440,withdrawal,cash,3100.0,76896.5,,,0.0,1997-03-21,1997,3,21
1901473,6440,withdrawal,cash,2900.0,45628.3,,,0.0,1997-04-24,1997,4,24
1901474,6440,withdrawal,cash,3500.0,22824.5,,,0.0,1997-05-27,1997,5,27
1901475,6440,withdrawal,cash,3000.0,83661.6,,,0.0,1997-06-05,1997,6,5
1901510,6440,withdrawal in cash,cash,21136.0,26339.1,,,,1997-04-30,1997,4,30
1901512,6440,withdrawal in cash,cash,16171.0,105196.5,,,,1997-03-10,1997,3,10
1901559,6440,withdrawal,cash,13200.0,34016.3,,,,1997-04-07,1997,4,7
1901562,6440,withdrawal,cash,12300.0,64596.5,,,,1997-03-29,1997,3,29
1901583,6440,withdrawal,cash,14.6,76952.5,payment for statement,,,1997-02-28,1997,2,28
1901584,6440,withdrawal,cash,14.6,64916.3,payment for statement,,,1997-03-31,1997,3,31
1901585,6440,withdrawal,cash,14.6,26324.5,payment for statement,,,1997-04-30,1997,4,30
1901586,6440,withdrawal,cash,14.6,63289.6,payment for statement,,,1997-05-31,1997,5,31
1901605,6440,credit,cash,9900.0,11000.0,,,,1996-12-01,1996,12,1
1901606,6440,withdrawal,cash,19300.0,46601.6,,,,1996-12-31,1996,12,31
1901607,6440,withdrawal,cash,18500.0,45526.6,,,,1997-01-30,1997,1,30
1901608,6440,withdrawal,cash,40800.0,76643.5,,,,1997-02-27,1997,2,27
1901609,6440,withdrawal,cash,25700.0,51252.5,,,,1997-03-01,1997,3,1
1901610,6440,withdrawal,cash,25200.0,79996.5,,,,1997-03-10,1997,3,10
1901611,6440,withdrawal,cash,17700.0,47216.3,,,,1997-03-31,1997,3,31
1901612,6440,credit,cash,1600.0,47228.3,,,,1997-04-30,1997,4,30
1901613,6440,credit,cash,6300.0,29124.5,,,,1997-05-30,1997,5,30
1905197,6453,credit,cash,300.0,300.0,,,,1996-07-27,1996,7,27
1905205,6453,credit,cash,4125.0,4425.0,,,,1996-08-05,1996,8,5
1905206,6453,credit,cash,4125.0,17660.9,,,,1996-09-05,1996,9,5
1905207,6453,credit,cash,4125.0,26349.5,,,,1996-10-05,1996,10,5
1905208,6453,credit,cash,4125.0,27668.0,,,,1996-11-05,1996,11,5
1905209,6453,credit,cash,6187.5,34557.9,,,,1996-12-05,1996,12,5
1905210,6453,credit,cash,4125.0,26812.1,,,,1997-01-05,1997,1,5
1905211,6453,credit,cash,4125.0,19705.9,,,,1997-02-05,1997,2,5
1905212,6453,credit,cash,4125.0,23110.4,,,,1997-03-05,1997,3,5
1905213,6453,credit,cash,4125.0,27056.3,,,,1997-04-05,1997,4,5
1905214,6453,credit,cash,4125.0,28818.2,,,,1997-05-05,1997,5,5
1905215,6453,credit,cash,6187.5,32150.2,,,,1997-06-05,1997,6,5
1905216,6453,credit,cash,4125.0,30724.5,,,,1997-07-05,1997,7,5
1905217,6453,credit,cash,4125.0,27693.8,,,,1997-08-05,1997,8,5
1905218,6453,credit,cash,4125.0,24649.7,,,,1997-09-05,1997,9,5
1905219,6453,credit,cash,4125.0,26099.3,,,,1997-10-05,1997,10,5
1905220,6453,credit,cash,4125.0,23348.0,,,,1997-11-05,1997,11,5
1905221,6453,credit,cash,6187.5,24789.3,,,,1997-12-05,1997,12,5
1905222,6453,credit,cash,4125.0,25499.2,,,,1998-01-05,1998,1,5
1905223,6453,credit,cash,4125.0,19825.5,,,,1998-02-05,1998,2,5
1905224,6453,credit,cash,4125.0,25362.3,,,,1998-03-05,1998,3,5
1905225,6453,credit,cash,4125.0,28818.2,,,,1998-04-05,1998,4,5
1905226,6453,credit,cash,4125.0,31884.9,,,,1998-05-05,1998,5,5
1905245,6453,withdrawal,another bank,1514.0,28127.9,household,MN,92548077.0,1996-12-13,1996,12,13
1905246,6453,withdrawal,another bank,1514.0,13662.1,household,MN,92548077.0,1997-01-13,1997,1,13
1905247,6453,withdrawal,another bank,1514.0,12535.9,household,MN,92548077.0,1997-02-13,1997,2,13
1905248,6453,withdrawal,another bank,1514.0,20360.4,household,MN,92548077.0,1997-03-13,1997,3,13
1905249,6453,withdrawal,another bank,1514.0,24006.3,household,MN,92548077.0,1997-04-13,1997,4,13
1905250,6453,withdrawal,another bank,1514.0,25968.2,household,MN,92548077.0,1997-05-13,1997,5,13
1905251,6453,withdrawal,another bank,1514.0,29400.2,household,MN,92548077.0,1997-06-13,1997,6,13
1905252,6453,withdrawal,another bank,1514.0,27974.5,household,MN,92548077.0,1997-07-13,1997,7,13
1905253,6453,withdrawal,another bank,1514.0,24943.8,household,MN,92548077.0,1997-08-13,1997,8,13
1905254,6453,withdrawal,another bank,1514.0,21899.7,household,MN,92548077.0,1997-09-13,1997,9,13
1905255,6453,withdrawal,another bank,1514.0,23149.3,household,MN,92548077.0,1997-10-13,1997,10,13
1905256,6453,withdrawal,another bank,1514.0,18438.0,household,MN,92548077.0,1997-11-13,1997,11,13
1905257,6453,withdrawal,another bank,1514.0,20279.3,household,MN,92548077.0,1997-12-13,1997,12,13
1905258,6453,withdrawal,another bank,1514.0,17949.2,household,MN,92548077.0,1998-01-13,1998,1,13
1905259,6453,withdrawal,another bank,1514.0,17075.5,household,MN,92548077.0,1998-02-13,1998,2,13
1905260,6453,withdrawal,another bank,1514.0,22612.3,household,MN,92548077.0,1998-03-13,1998,3,13
1905261,6453,withdrawal,another bank,1514.0,22468.2,household,MN,92548077.0,1998-04-13,1998,4,13
1905262,6453,withdrawal,another bank,1514.0,29134.9,household,MN,92548077.0,1998-05-13,1998,5,13
1905281,6453,withdrawal,another bank,695.0,29641.9, ,KL,17806643.0,1996-12-12,1996,12,12
1905282,6453,withdrawal,another bank,695.0,26117.1, ,KL,17806643.0,1997-01-12,1997,1,12
1905283,6453,withdrawal,another bank,695.0,14690.9, ,KL,17806643.0,1997-02-12,1997,2,12
1905284,6453,withdrawal,another bank,695.0,22415.4, ,KL,17806643.0,1997-03-12,1997,3,12
1905285,6453,withdrawal,another bank,695.0,25820.3, ,KL,17806643.0,1997-04-12,1997,4,12
1905286,6453,withdrawal,another bank,695.0,28023.2, ,KL,17806643.0,1997-05-12,1997,5,12
1905287,6453,withdrawal,another bank,695.0,30914.2, ,KL,17806643.0,1997-06-12,1997,6,12
